condition,face_idx,slug,lpips,score
cn_ptd,50,rock_arch,0.6773298382759094,0.3226701617240906
cn_ptd,51,hoodoos,0.6879531145095825,0.3120468854904175
cn_ptd,52,sea_stacks,0.6820566654205322,0.3179433345794678
cn_ptd,53,salt_flat,0.6242557764053345,0.3757442235946655
cn_ptd,54,crystal_cave,0.7034744620323181,0.2965255379676819
cn_ptd,55,basalt_columns,0.7394003868103027,0.26059961318969727
cn_ptd,56,badlands,0.6659766435623169,0.3340233564376831
cn_ptd,57,high_plateau,0.5989049077033997,0.40109509229660034
cn_ptd,58,limestone_cliff,0.6238385438919067,0.37616145610809326
cn_ptd,59,medieval_castle,0.682198166847229,0.317801833152771
cn_ptd,60,gothic_cathedral,0.7326974272727966,0.26730257272720337
cn_ptd,61,roman_ruins,0.7255979776382446,0.27440202236175537
cn_ptd,62,japanese_temple,0.689382791519165,0.31061720848083496
cn_ptd,63,chinese_pagoda,0.7118287086486816,0.28817129135131836
cn_ptd,64,jungle_temple,0.748207151889801,0.251792848110199
cn_ptd,65,lighthouse,0.7612802982330322,0.23871970176696777
cn_ptd,66,stone_bridge,0.6758710145950317,0.32412898540496826
cn_ptd,67,abandoned_factory,0.7367116212844849,0.26328837871551514
cn_ptd,68,old_train_station,0.7322338819503784,0.2677661180496216
cn_ptd,69,moroccan_market,0.7453780174255371,0.2546219825744629
cn_ptd,70,venetian_canal,0.7022677659988403,0.29773223400115967
cn_ptd,71,parisian_street,0.7274476289749146,0.27255237102508545
cn_ptd,72,tuscan_village,0.773444652557373,0.22655534744262695
cn_ptd,73,alpine_village,0.6913914680480957,0.3086085319519043
cn_ptd,74,nordic_village,0.7098233103752136,0.2901766896247864
cn_ptd,75,english_countryside,0.6663523316383362,0.3336476683616638
cn_ptd,76,harbor_dusk,0.687293529510498,0.31270647048950195
cn_ptd,77,rooftop_city,0.7887618541717529,0.21123814582824707
cn_ptd,78,skyline_night,0.7217304706573486,0.27826952934265137
cn_ptd,79,subway_tunnel,0.6945455074310303,0.3054544925689697
cn_ptd,80,back_alley,0.725188136100769,0.27481186389923096
cn_ptd,81,stormy_sea,0.6888073682785034,0.3111926317214966
cn_ptd,82,calm_lake,0.7525935173034668,0.2474064826965332
cn_ptd,83,frozen_lake,0.7092409133911133,0.2907590866088867
cn_ptd,84,reflection_pond,0.7380712628364563,0.2619287371635437
cn_ptd,85,coral_reef,0.7135452628135681,0.2864547371864319
cn_ptd,86,mangrove_forest,0.6949173212051392,0.30508267879486084
cn_ptd,87,misty_swamp,0.6544936895370483,0.34550631046295166
cn_ptd,88,arctic_tundra,0.7237464785575867,0.27625352144241333
cn_ptd,89,african_savanna,0.6646851897239685,0.3353148102760315
cn_ptd,90,twilight_plain,0.7313010692596436,0.26869893074035645
cn_ptd,91,golden_hour_field,0.7663946151733398,0.23360538482666016
cn_ptd,92,sunrise_mountains,0.6526616811752319,0.34733831882476807
cn_ptd,93,rainbow_valley,0.6897851228713989,0.3102148771286011
cn_ptd,94,tornado_plains,0.5915652513504028,0.40843474864959717
cn_ptd,95,starry_desert,0.725497841835022,0.274502158164978
cn_ptd,96,weathered_stone,0.6090891361236572,0.3909108638763428
cn_ptd,97,tree_bark,0.666459321975708,0.333540678024292
cn_ptd,98,cracked_earth,0.6913338303565979,0.3086661696434021
cn_ptd,99,ivy_wall,0.654853105545044,0.34514689445495605
ptd_only,0,snowy_mountain,0.7544007301330566,0.24559926986694336
ptd_only,1,canyon,0.7138895392417908,0.28611046075820923
ptd_only,2,sand_dune,0.7298959493637085,0.2701040506362915
ptd_only,3,desert,0.4225754141807556,0.5774245858192444
ptd_only,4,mountain_stream,0.39648735523223877,0.6035126447677612
ptd_only,5,sky,0.7141779661178589,0.2858220338821411
ptd_only,6,village_mountains,0.7448108196258545,0.2551891803741455
ptd_only,7,forest,0.6861979961395264,0.31380200386047363
ptd_only,8,ancient_ruins,0.678460419178009,0.32153958082199097
ptd_only,9,city_street,0.4133421778678894,0.5866578221321106
ptd_only,10,waterfall,0.7368965148925781,0.2631034851074219
ptd_only,11,sea_cliff,0.6085004210472107,0.3914995789527893
ptd_only,12,volcano,0.3178335726261139,0.6821664273738861
ptd_only,13,glacier,0.587374746799469,0.412625253200531
ptd_only,14,cave_entrance,0.7472841739654541,0.2527158260345459
ptd_only,15,beach,0.3474575877189636,0.6525424122810364
ptd_only,16,ocean_waves,0.7488951086997986,0.2511048913002014
ptd_only,17,iceberg,0.49063920974731445,0.5093607902526855
ptd_only,18,fjord,0.39993083477020264,0.6000691652297974
ptd_only,19,tropical_lagoon,0.3871071934700012,0.6128928065299988
ptd_only,20,desert_oasis,0.5206459164619446,0.4793540835380554
ptd_only,21,hot_springs,0.6940425634384155,0.3059574365615845
ptd_only,22,geyser,0.6516078114509583,0.34839218854904175
ptd_only,23,aurora,0.7000958323478699,0.2999041676521301
ptd_only,24,starry_night,0.819105863571167,0.180894136428833
